@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,paragraph,wikiPageID,artistName
http://dbpedia.org/resource/Dodge_Meadowbrook,14,"Schema:Product,DBpedia:MeanOfTransportation,DBpedia:Automobile",Meadowbrook,233,0.9998043177199647,6.0164579193057246E-5,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
http://dbpedia.org/resource/Mineral_spring,415,,spring,169,0.9931855141732464,0.006791401138942934,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
http://dbpedia.org/resource/Nelson_F.C.,726,"Wikidata:Q476028,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:SportsClub,DBpedia:Organisation,DBpedia:Agent,DBpedia:SoccerClub",Nelson,1425,0.9835889758212311,0.01577644670411315,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
http://dbpedia.org/resource/Count_Basie_Orchestra,508,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",orchestra,1246,0.9797985453559729,0.020617962438263908,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
http://dbpedia.org/resource/Miller_Brewing_Company,602,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Miller,1172,0.9725962555522821,0.027784137950014394,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
"http://dbpedia.org/resource/Lathrop,_California",100,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Lathrop,1520,0.9206804240484681,0.07264705882353467,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
http://dbpedia.org/resource/Jack_Duckworth,270,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:FictionalCharacter,DBpedia:Agent,DBpedia:SoapCharacter",Jack,1515,0.9033035023512558,0.09540091837261434,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
http://dbpedia.org/resource/Paula_Kelly_(actress),57,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paula Kelly,1329,0.7946766968460725,0.2583732057416099,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.S.,596,0.5639178871507056,0.44772082176803135,"In September 1938, the Miller band began recording for  Bluebird, a subsidiary of RCA Victor. Cy Shribman, a prominent East Coast businessman, financed the band. In the spring of 1939, the band's fortunes improved with a date at the Meadowbrook Ballroom in Cedar Grove, New Jersey, and more dramatically at the Glen Island Casino in New Rochelle, New York. According to author Gunther Schuller, the Glen Island performance attracted ""a record breaking opening night crowd of 1800..."" The band's popularity grew. In 1939, Time magazine noted: ""Of the twelve to 24 discs in each of today's 300,000 U.S. jukeboxes, from two to six are usually Glenn Miller's."" In 1940, the band's version of ""Tuxedo Junction"" sold 115,000 copies in the first week. Miller's success in 1939, culminated with an appearance at Carnegie Hall on October 6, with Paul Whiteman, Benny Goodman, and Fred Waring also on the schedule.From December 1939 to September 1942, Miller's band performed three times a week during a quarter-hour broadcast for Chesterfield cigarettes on CBS radio—for the first 13 weeks with the Andrews Sisters and then on its own. On February 10, 1942, RCA Victor presented Miller with the first gold record for ""Chattanooga Choo-Choo"". The Miller orchestra performed ""Chattanooga Choo Choo"" with his singers  Gordon ""Tex"" Beneke, Paula Kelly and the Modernaires. Other singers with this orchestra included Marion Hutton, Skip Nelson, Ray Eberle and (to a smaller extent) Kay Starr, Ernie Caceres, Dorothy Claire and Jack Lathrop. Pat Friday ghost-sang with the Miller band in their two films, Sun Valley Serenade and Orchestra Wives, with Lynn Bari lip-synching.
",64610,Glenn_Miller
http://dbpedia.org/resource/Lip_sync,1010,,lip-synching,1648,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Glenn_Miller,1917,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Glenn Miller,640,1.0,5.3055418523684575E-24,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Bluebird_Records,425,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",Bluebird,56,1.0,1.7182995084577423E-46,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Chattanooga_Choo_Choo,158,"Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicRecording,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Song",Chattanooga Choo Choo,1267,1.0,3.708680178948674E-74,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Marion_Hutton,70,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Marion Hutton,1405,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Ray_Eberle,76,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ray Eberle,1433,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Fred_Waring,250,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Fred Waring,871,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Benny_Goodman,2317,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Benny Goodman,852,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Paul_Whiteman,850,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Paul Whiteman,837,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Carnegie_Hall,6432,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",Carnegie Hall,804,1.0,3.3225109115661993E-21,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Kay_Starr,298,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Kay Starr,1470,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Tuxedo_Junction,73,"Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicRecording,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Song",Tuxedo Junction,689,1.0,4.438403201180786E-56,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Jukebox,719,,jukeboxes,601,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Ernie_Caceres,36,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ernie Caceres,1481,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Gunther_Schuller,486,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Gunther Schuller,377,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
"http://dbpedia.org/resource/New_Rochelle,_New_York",2101,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","New Rochelle, New York",333,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Starin's_Glen_Island,26,,Glen Island Casino,311,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Dorothy_Claire,12,,Dorothy Claire,1496,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Pat_Friday,19,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Pat Friday,1529,1.0,3.183135389394992E-60,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Sun_Valley_Serenade,110,"Wikidata:Q386724,Wikidata:Q11424,Schema:Movie,Schema:CreativeWork,DBpedia:Work,DBpedia:Film",Sun Valley Serenade,1592,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Orchestra_Wives,78,"Wikidata:Q386724,Wikidata:Q11424,Schema:Movie,Schema:CreativeWork,DBpedia:Work,DBpedia:Film",Orchestra Wives,1616,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Lynn_Bari,184,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lynn Bari,1638,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Chattanooga_Choo_Choo,158,"Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicRecording,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Song",Chattanooga Choo-Choo,1211,1.0,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Glen_Island_Park,50,"Wikidata:Q23442,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Island",Glen Island,399,0.9999999999761258,2.385214344126568E-11,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Music_recording_certification,9816,,gold record,1194,0.9999999999156444,8.43277246309995E-11,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Time_100,890,"Wikidata:Q618779,DBpedia:Award",Time magazine,521,0.9999999996839506,3.160628330257251E-10,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/RCA_Records,10529,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",RCA Victor,1151,0.9999999944534466,5.546418909478008E-9,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Mike_Gordon,645,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Gordon,1308,0.9999999924732492,7.106503376758535E-9,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Chesterfield_(cigarette),119,,Chesterfield cigarettes,1021,0.9999999422605031,0.0,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/East_Coast_of_the_United_States,4647,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",East Coast,119,0.9999999313504327,5.363276621381554E-8,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/New_Jersey,118907,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",New Jersey,270,0.9999996792164952,3.134131646517698E-7,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Columbia_Records,15295,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,Wikidata:Q18127,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Company,DBpedia:Agent,DBpedia:RecordLabel",CBS,1048,0.9999990576429701,9.423577895138432E-7,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Dodge_Meadowbrook,14,"Schema:Product,DBpedia:MeanOfTransportation,DBpedia:Automobile",Meadowbrook,233,0.9998043177199647,6.0164579193057246E-5,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Mineral_spring,415,,spring,169,0.9931855141732464,0.006791401138942934,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Nelson_F.C.,726,"Wikidata:Q476028,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:SportsClub,DBpedia:Organisation,DBpedia:Agent,DBpedia:SoccerClub",Nelson,1425,0.9835889758212311,0.01577644670411315,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Count_Basie_Orchestra,508,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",orchestra,1246,0.9797985453559729,0.020617962438263908,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Miller_Brewing_Company,602,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Miller,1172,0.9725962555522821,0.027784137950014394,"=== Motion pictures ===
",64610,Glenn_Miller
"http://dbpedia.org/resource/Lathrop,_California",100,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Lathrop,1520,0.9206804240484681,0.07264705882353467,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Jack_Duckworth,270,"Wikidata:Q95074,Wikidata:Q24229398,DUL:Agent,DBpedia:FictionalCharacter,DBpedia:Agent,DBpedia:SoapCharacter",Jack,1515,0.9033035023512558,0.09540091837261434,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/Paula_Kelly_(actress),57,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Paula Kelly,1329,0.7946766968460725,0.2583732057416099,"=== Motion pictures ===
",64610,Glenn_Miller
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.S.,596,0.5639178871507056,0.44772082176803135,"=== Motion pictures ===
",64610,Glenn_Miller
