@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,paragraph,prgIndex,section,wikiPageID,artistName
http://dbpedia.org/resource/Marlene_Dietrich,1584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Dietrich,134,0.9681562761625083,0.025386880802494814,"Reinhardt's first attempt at escape from Occupied France led to capture. Fortunately for him, a jazz-loving German, Luftwaffe officer Dietrich Schulz-Köhn, allowed him to return to Paris. Reinhardt made a second attempt a few days later, but was stopped in the middle of the night by Swiss border guards, who forced him to return to Paris again.One of his songs, 1940's ""Nuages"", became an unofficial anthem in Paris to signify hope for liberation. During a concert at the Salle Pleyel, the popularity of the song was such that the crowd made him replay it three times in a row. The single sold over 100,000 copies.Unlike the estimated 600,000 Romani people who were interned and killed in the Porajmos, Reinhardt survived the war without incident.
",17,"== Biography ==
 
 === Second World War ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Nazi_Germany,49655,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",German,108,0.9648742712460799,0.03619618230269075,"Reinhardt's first attempt at escape from Occupied France led to capture. Fortunately for him, a jazz-loving German, Luftwaffe officer Dietrich Schulz-Köhn, allowed him to return to Paris. Reinhardt made a second attempt a few days later, but was stopped in the middle of the night by Swiss border guards, who forced him to return to Paris again.One of his songs, 1940's ""Nuages"", became an unofficial anthem in Paris to signify hope for liberation. During a concert at the Salle Pleyel, the popularity of the song was such that the crowd made him replay it three times in a row. The single sold over 100,000 copies.Unlike the estimated 600,000 Romani people who were interned and killed in the Porajmos, Reinhardt survived the war without incident.
",17,"== Biography ==
 
 === Second World War ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Switzerland,80626,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Swiss,285,0.8645230801400394,0.15351018434496558,"Reinhardt's first attempt at escape from Occupied France led to capture. Fortunately for him, a jazz-loving German, Luftwaffe officer Dietrich Schulz-Köhn, allowed him to return to Paris. Reinhardt made a second attempt a few days later, but was stopped in the middle of the night by Swiss border guards, who forced him to return to Paris again.One of his songs, 1940's ""Nuages"", became an unofficial anthem in Paris to signify hope for liberation. During a concert at the Salle Pleyel, the popularity of the song was such that the crowd made him replay it three times in a row. The single sold over 100,000 copies.Unlike the estimated 600,000 Romani people who were interned and killed in the Porajmos, Reinhardt survived the war without incident.
",17,"== Biography ==
 
 === Second World War ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Honduras,15275,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",hn,153,0.5682042558290363,0.7597250595536736,"Reinhardt's first attempt at escape from Occupied France led to capture. Fortunately for him, a jazz-loving German, Luftwaffe officer Dietrich Schulz-Köhn, allowed him to return to Paris. Reinhardt made a second attempt a few days later, but was stopped in the middle of the night by Swiss border guards, who forced him to return to Paris again.One of his songs, 1940's ""Nuages"", became an unofficial anthem in Paris to signify hope for liberation. During a concert at the Salle Pleyel, the popularity of the song was such that the crowd made him replay it three times in a row. The single sold over 100,000 copies.Unlike the estimated 600,000 Romani people who were interned and killed in the Porajmos, Reinhardt survived the war without incident.
",17,"== Biography ==
 
 === Second World War ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,4,0.9998006988810375,1.2038463271515874E-4,"=== United States tour ===
",18,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Duke_Ellington,5855,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Duke Ellington,188,1.0,2.0647281107469747E-16,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Maury_Deutsch,5,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Maury Deutsch,275,1.0,0.0,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Carnegie_Hall,6432,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",Carnegie Hall,345,1.0,3.118911291919188E-17,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/New_York_City,216369,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",New York City,362,0.9999999869227737,6.581768694178142E-9,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,15,0.9999942766925829,3.707181068977081E-6,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",United States,108,0.9999734206571822,1.3987418918406358E-5,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Count_Basie_Orchestra,508,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",His Orchestra,207,0.9999547498475871,4.5252200098125074E-5,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Cleveland,30226,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Cleveland,135,0.9996427429952857,2.821203781322166E-4,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_Kingdom,194835,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",UK,51,0.9309524873533026,0.05709113463095351,"After the war, Reinhardt rejoined Grappelli in the UK. In the autumn of 1946, he made his first tour in the United States, debuting at Cleveland Music Hall as a special guest soloist with Duke Ellington and His Orchestra. He played with many musicians and composers, such as Maury Deutsch. At the end of the tour, Reinhardt played two nights at Carnegie Hall in New York City; he received a great ovation and took six curtain calls on the first night.
",19,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,274,0.999167865423127,8.055223684712229E-4,"Despite his pride in touring with Ellington (one of two letters to Grappelli relates his excitement), he was not fully integrated into the band. He played a few tunes at the end of the show, backed by Ellington, with no special arrangements written for him. After the tour, Reinhardt secured an engagement at Café Society Uptown, where he played four solos a day, backed by the resident band. These performances drew large audiences. Having failed to bring his usual Selmer Modèle Jazz, he played on a borrowed electric guitar, which he felt hampered the delicacy of his style. He had been promised jobs in California, but they failed to develop. Tired of waiting, Reinhardt returned to France in February 1947.
",20,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/California,198140,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",California,609,0.9978090435975098,0.001061692077570682,"Despite his pride in touring with Ellington (one of two letters to Grappelli relates his excitement), he was not fully integrated into the band. He played a few tunes at the end of the show, backed by Ellington, with no special arrangements written for him. After the tour, Reinhardt secured an engagement at Café Society Uptown, where he played four solos a day, backed by the resident band. These performances drew large audiences. Having failed to bring his usual Selmer Modèle Jazz, he played on a borrowed electric guitar, which he felt hampered the delicacy of his style. He had been promised jobs in California, but they failed to develop. Tired of waiting, Reinhardt returned to France in February 1947.
",20,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/France,264746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",France,689,0.819102525650279,0.182128698795331,"Despite his pride in touring with Ellington (one of two letters to Grappelli relates his excitement), he was not fully integrated into the band. He played a few tunes at the end of the show, backed by Ellington, with no special arrangements written for him. After the tour, Reinhardt secured an engagement at Café Society Uptown, where he played four solos a day, backed by the resident band. These performances drew large audiences. Having failed to bring his usual Selmer Modèle Jazz, he played on a borrowed electric guitar, which he felt hampered the delicacy of his style. He had been promised jobs in California, but they failed to develop. Tired of waiting, Reinhardt returned to France in February 1947.
",20,"== Biography ==
 
 === United States tour ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Benny_Goodman,2317,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Benny Goodman,962,1.0,0.0,"After his return, Reinhardt re-immersed himself in Romani life, finding it difficult to adjust to the postwar world. He sometimes showed up for scheduled concerts without a guitar or amplifier, or wandered off to the park or beach. On a few occasions he refused to get out of bed. Reinhardt developed a reputation among his band, fans, and managers as extremely unreliable. He skipped sold-out concerts to ""walk to the beach"" or ""smell the dew."" During this period he continued to attend the R-26 artistic salon in Montmartre, improvising with his devoted collaborator, Stéphane Grappelli.In Rome in 1949, Reinhardt recruited three Italian jazz players (on bass, piano, and snare drum) and recorded over 60 tunes in an Italian studio. He united with Grappelli, and used his acoustic Selmer-Maccaferri. The recording was issued for the first time in the late 1950s.Back in Paris, in June 1950, Reinhardt was invited to join an entourage to welcome the return of Benny Goodman. He also attended a reception for Goodman, who, after the war ended, had asked Reinhardt to join him in the U.S. Goodman repeated his invitation and, out of politeness, Reinhardt accepted. However, Reinhardt later had second thoughts about what role he could play alongside Goodman, who was the ""King of Swing"", and remained in France.
",22,"== Biography ==
 
 === After the quintet ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Paris,144662,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Paris,873,0.9999999205329035,7.946714823490041E-8,"After his return, Reinhardt re-immersed himself in Romani life, finding it difficult to adjust to the postwar world. He sometimes showed up for scheduled concerts without a guitar or amplifier, or wandered off to the park or beach. On a few occasions he refused to get out of bed. Reinhardt developed a reputation among his band, fans, and managers as extremely unreliable. He skipped sold-out concerts to ""walk to the beach"" or ""smell the dew."" During this period he continued to attend the R-26 artistic salon in Montmartre, improvising with his devoted collaborator, Stéphane Grappelli.In Rome in 1949, Reinhardt recruited three Italian jazz players (on bass, piano, and snare drum) and recorded over 60 tunes in an Italian studio. He united with Grappelli, and used his acoustic Selmer-Maccaferri. The recording was issued for the first time in the late 1950s.Back in Paris, in June 1950, Reinhardt was invited to join an entourage to welcome the return of Benny Goodman. He also attended a reception for Goodman, who, after the war ended, had asked Reinhardt to join him in the U.S. Goodman repeated his invitation and, out of politeness, Reinhardt accepted. However, Reinhardt later had second thoughts about what role he could play alongside Goodman, who was the ""King of Swing"", and remained in France.
",22,"== Biography ==
 
 === After the quintet ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,18,0.9999699652877878,2.9705888896072848E-5,"After his return, Reinhardt re-immersed himself in Romani life, finding it difficult to adjust to the postwar world. He sometimes showed up for scheduled concerts without a guitar or amplifier, or wandered off to the park or beach. On a few occasions he refused to get out of bed. Reinhardt developed a reputation among his band, fans, and managers as extremely unreliable. He skipped sold-out concerts to ""walk to the beach"" or ""smell the dew."" During this period he continued to attend the R-26 artistic salon in Montmartre, improvising with his devoted collaborator, Stéphane Grappelli.In Rome in 1949, Reinhardt recruited three Italian jazz players (on bass, piano, and snare drum) and recorded over 60 tunes in an Italian studio. He united with Grappelli, and used his acoustic Selmer-Maccaferri. The recording was issued for the first time in the late 1950s.Back in Paris, in June 1950, Reinhardt was invited to join an entourage to welcome the return of Benny Goodman. He also attended a reception for Goodman, who, after the war ended, had asked Reinhardt to join him in the U.S. Goodman repeated his invitation and, out of politeness, Reinhardt accepted. However, Reinhardt later had second thoughts about what role he could play alongside Goodman, who was the ""King of Swing"", and remained in France.
",22,"== Biography ==
 
 === After the quintet ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.S.,1084,0.9976875931490271,0.0010756585022687701,"After his return, Reinhardt re-immersed himself in Romani life, finding it difficult to adjust to the postwar world. He sometimes showed up for scheduled concerts without a guitar or amplifier, or wandered off to the park or beach. On a few occasions he refused to get out of bed. Reinhardt developed a reputation among his band, fans, and managers as extremely unreliable. He skipped sold-out concerts to ""walk to the beach"" or ""smell the dew."" During this period he continued to attend the R-26 artistic salon in Montmartre, improvising with his devoted collaborator, Stéphane Grappelli.In Rome in 1949, Reinhardt recruited three Italian jazz players (on bass, piano, and snare drum) and recorded over 60 tunes in an Italian studio. He united with Grappelli, and used his acoustic Selmer-Maccaferri. The recording was issued for the first time in the late 1950s.Back in Paris, in June 1950, Reinhardt was invited to join an entourage to welcome the return of Benny Goodman. He also attended a reception for Goodman, who, after the war ended, had asked Reinhardt to join him in the U.S. Goodman repeated his invitation and, out of politeness, Reinhardt accepted. However, Reinhardt later had second thoughts about what role he could play alongside Goodman, who was the ""King of Swing"", and remained in France.
",22,"== Biography ==
 
 === After the quintet ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Rome,72039,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Rome,593,0.9905616082049153,0.009025013853164182,"After his return, Reinhardt re-immersed himself in Romani life, finding it difficult to adjust to the postwar world. He sometimes showed up for scheduled concerts without a guitar or amplifier, or wandered off to the park or beach. On a few occasions he refused to get out of bed. Reinhardt developed a reputation among his band, fans, and managers as extremely unreliable. He skipped sold-out concerts to ""walk to the beach"" or ""smell the dew."" During this period he continued to attend the R-26 artistic salon in Montmartre, improvising with his devoted collaborator, Stéphane Grappelli.In Rome in 1949, Reinhardt recruited three Italian jazz players (on bass, piano, and snare drum) and recorded over 60 tunes in an Italian studio. He united with Grappelli, and used his acoustic Selmer-Maccaferri. The recording was issued for the first time in the late 1950s.Back in Paris, in June 1950, Reinhardt was invited to join an entourage to welcome the return of Benny Goodman. He also attended a reception for Goodman, who, after the war ended, had asked Reinhardt to join him in the U.S. Goodman repeated his invitation and, out of politeness, Reinhardt accepted. However, Reinhardt later had second thoughts about what role he could play alongside Goodman, who was the ""King of Swing"", and remained in France.
",22,"== Biography ==
 
 === After the quintet ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Goodman_Theatre,502,"Wikidata:Q41176,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:Building,DBpedia:ArchitecturalStructure,DBpedia:Venue",Goodman,1010,0.9874362935613452,0.012721189953681848,"After his return, Reinhardt re-immersed himself in Romani life, finding it difficult to adjust to the postwar world. He sometimes showed up for scheduled concerts without a guitar or amplifier, or wandered off to the park or beach. On a few occasions he refused to get out of bed. Reinhardt developed a reputation among his band, fans, and managers as extremely unreliable. He skipped sold-out concerts to ""walk to the beach"" or ""smell the dew."" During this period he continued to attend the R-26 artistic salon in Montmartre, improvising with his devoted collaborator, Stéphane Grappelli.In Rome in 1949, Reinhardt recruited three Italian jazz players (on bass, piano, and snare drum) and recorded over 60 tunes in an Italian studio. He united with Grappelli, and used his acoustic Selmer-Maccaferri. The recording was issued for the first time in the late 1950s.Back in Paris, in June 1950, Reinhardt was invited to join an entourage to welcome the return of Benny Goodman. He also attended a reception for Goodman, who, after the war ended, had asked Reinhardt to join him in the U.S. Goodman repeated his invitation and, out of politeness, Reinhardt accepted. However, Reinhardt later had second thoughts about what role he could play alongside Goodman, who was the ""King of Swing"", and remained in France.
",22,"== Biography ==
 
 === After the quintet ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/France,264746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",France,1304,0.9504389936941517,0.03871605588899561,"After his return, Reinhardt re-immersed himself in Romani life, finding it difficult to adjust to the postwar world. He sometimes showed up for scheduled concerts without a guitar or amplifier, or wandered off to the park or beach. On a few occasions he refused to get out of bed. Reinhardt developed a reputation among his band, fans, and managers as extremely unreliable. He skipped sold-out concerts to ""walk to the beach"" or ""smell the dew."" During this period he continued to attend the R-26 artistic salon in Montmartre, improvising with his devoted collaborator, Stéphane Grappelli.In Rome in 1949, Reinhardt recruited three Italian jazz players (on bass, piano, and snare drum) and recorded over 60 tunes in an Italian studio. He united with Grappelli, and used his acoustic Selmer-Maccaferri. The recording was issued for the first time in the late 1950s.Back in Paris, in June 1950, Reinhardt was invited to join an entourage to welcome the return of Benny Goodman. He also attended a reception for Goodman, who, after the war ended, had asked Reinhardt to join him in the U.S. Goodman repeated his invitation and, out of politeness, Reinhardt accepted. However, Reinhardt later had second thoughts about what role he could play alongside Goodman, who was the ""King of Swing"", and remained in France.
",22,"== Biography ==
 
 === After the quintet ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Samois-sur-Seine,47,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Samois-sur-Seine,30,1.0,0.0,"In 1951, Reinhardt retired to Samois-sur-Seine, near Fontainebleau, where he lived until his death. He continued to play in Paris jazz clubs and began playing electric guitar. (He often used a Selmer fitted with an electric pickup, despite his initial hesitation about the instrument.) In his final recordings, made with his Nouvelle Quintette in the last few months of his life, he had begun moving in a new musical direction, in which he assimilated the vocabulary of bebop and fused it with his own melodic style.On 16 May 1953, while walking from the Gare de Fontainebleau–Avon Station after playing in a Paris club, he collapsed outside his house from a brain hemorrhage.
",24,"== Biography ==
 
 === Final years ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Paris_Club,157,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",Paris club,611,1.0,0.0,"In 1951, Reinhardt retired to Samois-sur-Seine, near Fontainebleau, where he lived until his death. He continued to play in Paris jazz clubs and began playing electric guitar. (He often used a Selmer fitted with an electric pickup, despite his initial hesitation about the instrument.) In his final recordings, made with his Nouvelle Quintette in the last few months of his life, he had begun moving in a new musical direction, in which he assimilated the vocabulary of bebop and fused it with his own melodic style.On 16 May 1953, while walking from the Gare de Fontainebleau–Avon Station after playing in a Paris club, he collapsed outside his house from a brain hemorrhage.
",24,"== Biography ==
 
 === Final years ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Fontainebleau,1311,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Fontainebleau,53,0.9999999967095619,3.2904114268596154E-9,"In 1951, Reinhardt retired to Samois-sur-Seine, near Fontainebleau, where he lived until his death. He continued to play in Paris jazz clubs and began playing electric guitar. (He often used a Selmer fitted with an electric pickup, despite his initial hesitation about the instrument.) In his final recordings, made with his Nouvelle Quintette in the last few months of his life, he had begun moving in a new musical direction, in which he assimilated the vocabulary of bebop and fused it with his own melodic style.On 16 May 1953, while walking from the Gare de Fontainebleau–Avon Station after playing in a Paris club, he collapsed outside his house from a brain hemorrhage.
",24,"== Biography ==
 
 === Final years ===
",9039,Django_Reinhardt
"http://dbpedia.org/resource/Nouvelle,_Quebec",33,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town",Nouvelle,325,0.9999999512698435,0.0,"In 1951, Reinhardt retired to Samois-sur-Seine, near Fontainebleau, where he lived until his death. He continued to play in Paris jazz clubs and began playing electric guitar. (He often used a Selmer fitted with an electric pickup, despite his initial hesitation about the instrument.) In his final recordings, made with his Nouvelle Quintette in the last few months of his life, he had begun moving in a new musical direction, in which he assimilated the vocabulary of bebop and fused it with his own melodic style.On 16 May 1953, while walking from the Gare de Fontainebleau–Avon Station after playing in a Paris club, he collapsed outside his house from a brain hemorrhage.
",24,"== Biography ==
 
 === Final years ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Paris,144662,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Paris,124,0.9999993105267425,6.894737818013025E-7,"In 1951, Reinhardt retired to Samois-sur-Seine, near Fontainebleau, where he lived until his death. He continued to play in Paris jazz clubs and began playing electric guitar. (He often used a Selmer fitted with an electric pickup, despite his initial hesitation about the instrument.) In his final recordings, made with his Nouvelle Quintette in the last few months of his life, he had begun moving in a new musical direction, in which he assimilated the vocabulary of bebop and fused it with his own melodic style.On 16 May 1953, while walking from the Gare de Fontainebleau–Avon Station after playing in a Paris club, he collapsed outside his house from a brain hemorrhage.
",24,"== Biography ==
 
 === Final years ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,9,0.9294869151540542,0.05695815484366063,"In 1951, Reinhardt retired to Samois-sur-Seine, near Fontainebleau, where he lived until his death. He continued to play in Paris jazz clubs and began playing electric guitar. (He often used a Selmer fitted with an electric pickup, despite his initial hesitation about the instrument.) In his final recordings, made with his Nouvelle Quintette in the last few months of his life, he had begun moving in a new musical direction, in which he assimilated the vocabulary of bebop and fused it with his own melodic style.On 16 May 1953, while walking from the Gare de Fontainebleau–Avon Station after playing in a Paris club, he collapsed outside his house from a brain hemorrhage.
",24,"== Biography ==
 
 === Final years ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Fontainebleau,1311,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Fontainebleau,124,0.9910082471410991,0.009033514850329155,"It was a Saturday, and it took a full day for a doctor to arrive. Reinhardt was declared dead on arrival at the hospital in Fontainebleau, at the age of 43.
",25,"== Biography ==
 
 === Final years ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,66,0.7439913375728933,0.24011722576390707,"It was a Saturday, and it took a full day for a doctor to arrive. Reinhardt was declared dead on arrival at the hospital in Fontainebleau, at the age of 43.
",25,"== Biography ==
 
 === Final years ===
",9039,Django_Reinhardt
