locationEntitiy,locationKeyWords,peopleEntity,peopleKeyWords,person,sentence
0,[],1,['Segovia'],71932,"Further, Segovia left behind a large body of edited works and transcriptions for classical guitar, including several transcriptions of Bach—in particular, an extraordinarily demanding classical guitar transcription of the Chaconne from the 2nd Partita for Violin (BWV 1004)."
0,[],1,"['Fundación Andrés Segovia', 'Julio López Hernández', 'Christopher Parkening', 'Julian Bream', 'John Williams', 'Oscar Ghiglia']",71932,"In Linares the Segovia Museum ""Fundación Andrés Segovia"" was established in May 1995, and Linares (Segovia's birthplace) also has a bronze statue in his honour, created by Julio López Hernández and unveiled on 25 May 1984.Segovia influenced a generation of classical guitarists who built on his technique and musical sensibility, including Christopher Parkening, Julian Bream, John Williams and Oscar Ghiglia, all of whom have acknowledged their debt to him."
0,[],1,"['Federico Moreno Torroba', 'Andrés Segovia']",71932,"It was Federico Moreno Torroba who said: ""The musical interpreter who fascinates me the most is Andrés Segovia""."
0,[],1,"['Williams', 'Sky']",71932,He was also critical of Williams' work with the group Sky for the same reasons.
0,[],1,"['Williams', 'Segovia', 'Segovia']",71932,"Williams has also said that Segovia was dismissive of music that did not have what Segovia considered the right classical origins, such as South American music with popular roots."
0,[],1,"['John Williams', 'Segovia']",71932,"One of Segovia's most celebrated former students of the classical guitar, John Williams, has said that Segovia bullied students into playing only his style, stifling the development of their own styles."
0,[],1,['Oscar Ghiglia'],71932,"Later it was Oscar Ghiglia who continued the Siena class.His teaching style is a source of controversy among some of his former students, who considered it to be dogmatically authoritarian."
0,[],1,['Segovia'],71932,The main-belt asteroid 3822 Segovia was named in his memory in 1989.
0,[],1,['Falla'],71932,"Invited to open the Concurso held at the Alhambra, he played Homenaje a Debussy by Falla."
0,[],1,['Concurso'],71932,"The aim of the ""classicizing"" Concurso was to preserve flamenco in its purity from being distorted by modern popular music."
0,[],1,"['Barrios', 'La', 'Cante Jondo', 'Manuel', 'Falla']",71932,Segovia was impressed by Barrios' Bach-inspired and arguably magnum opus La Catedral.At Granada in 1922 he became associated with the Concurso de Cante Jondo promoted by the Spanish composer Manuel de Falla.
0,[],1,['Agustín Barrios'],71932,"In 1921, he also met Agustín Barrios in Buenos Aires, Argentina."
0,[],1,"['Segovia', 'Alexandre Tansman']",71932,"In 1921 in Paris, Segovia met Alexandre Tansman, who later wrote a number of guitar works for Segovia, among them Cavatina, which won a prize at the Siena International Composition contest in 1952."
0,[],1,['Miguel Llobet'],71932,"Segovia's arrival on the international stage coincided with a time when the guitar's fortunes as a concert instrument were being revived, largely through the efforts of Miguel Llobet."
0,[],1,"['Francisco Tárrega', 'Johann Sebastian Bach']",71932,"A few years later he played his first professional concert in Madrid, which included works by Francisco Tárrega and his own guitar transcriptions of Johann Sebastian Bach."
0,[],1,['Career'],71932,== Career ==
0,[],1,['Tárrega'],71932,"Tárrega agreed to give the self-taught Segovia some lessons but died before they could meet, and Segovia states that his early musical education involved the ""double function of professor and pupil in the same body""."
0,[],1,['Francisco Tárrega'],71932,"Segovia was aware of flamenco during his formative years as a musician but stated that he ""did not have a taste"" for the form and chose instead the works of Fernando Sor, Francisco Tárrega, and other classical composers."
0,[],1,['Segovia'],71932,"His uncle decided to move to Granada to allow Segovia to obtain a better education; after arriving in Granada, Segovia recommenced his musical studies."
0,[],1,['Eduardo'],71932,"This proved to be an unhappy introduction to music for the young Segovia because of the teacher's strict methods, and Eduardo stopped the lessons."
0,[],1,"['Eduardo', 'Segovia']",71932,Eduardo arranged for Segovia's first music lessons with a violin teacher after recognizing that Segovia had an aptitude for music.
0,[],1,"['Eduardo', 'María']",71932,He was sent at a very young age to live with his uncle Eduardo and aunt María.
0,[],1,['Jaén'],71932,"Segovia was born on 21 February 1893 in Linares, Jaén, Spain."
0,[],1,"['Andrés', 'Segovia Torres']",71932,"Andrés Segovia Torres, 1st Marquis of Salobreña (21 February 1893 – 2 June 1987) was a virtuoso Spanish classical guitarist from Linares, Spain."
0,[],0,[],64966,"Without it, the singer's respiratory functions can no longer support the steady emissions of breath essential to sustaining the production of focused tone."
0,[],0,[],64966,She was really something unusual.
0,[],0,[],64966,This rivality [sic] was really building from the people of the newspapers and the fans.
0,[],0,[],64966,"But I don't know why they put this kind of rivality [sic], because the voice was very different."
0,[],0,[],64966,"The breath escapes, but it is no longer the power behind the tone, or is only partially and intermittently."
0,[],0,[],64966,"The result is a breathy sound—tolerable but hardly beautiful—when the singer sings lightly, and a voice spread and squally when under pressure."
0,[],0,[],64966,It was thrilling.
0,[],0,[],64966,"Oh, but it was oh so exciting."
0,[],0,[],64966,"But when she lost the weight, she couldn't seem to sustain the great sound that she had made, and the body seemed to be too frail to support that sound that she was making."
0,[],0,[],64966,"I think she tried very hard to recreate the sort of ""fatness"" of the sound which she had when she was as fat as she was."
0,[],0,[],64966,"It was a bigger sound in those earlier performances, before she lost weight."
0,[],0,[],64966,You just got shivers up and down the spine.
0,[],0,[],64966,"[Hearing Callas in Norma in 1952] was a shock, a wonderful shock."
0,[],0,[],64966,"She must be viewed totally—as a complex of music, drama, movement."
0,[],0,[],64966,=== Relationship with mother ===
0,[],0,[],64966,It's foolish to discuss her as a voice.
0,[],0,[],64966,"My sister was slim and beautiful and friendly, and my mother always preferred her."
0,[],0,[],64966,"I was the ugly duckling, fat and clumsy and unpopular."
0,[],0,[],64966,It is a cruel thing to make a child feel ugly and unwanted...
0,[],0,[],64966,I'll never forgive her for taking my childhood away.
0,[],0,[],64966,"During all the years I should have been playing and growing up, I was singing or making money."
0,[],0,[],64966,Everything I did for them was mostly good and everything they did to me was mostly bad.
0,[],0,[],64966,Children should have a wonderful childhood.
0,[],0,[],64966,There is no one like her today.
0,[],0,[],64966,They should not be given too much responsibility.
0,[],0,[],64966,"When we rehearsed, she was so precise, already note-perfect... She was not just a singer, but a complete artist."
0,[],0,[],64966,"Litsa herself, beginning in New York and continuing in Athens, had adopted a questionable lifestyle, that included not only pushing her daughters into degrading situations to support her financially but also entertaining Italian and German soldiers herself during the Axis occupation."
0,[],0,[],64966,"Even if she could not see, she sensed the music and always came in exactly with my downbeat."
0,[],0,[],64966,== Education ==
0,[],0,[],64966,Callas received her musical education in Athens.
0,[],0,[],64966,But her sensitivity!
0,[],0,[],64966,"When you think this woman was nearly blind, and often sang standing a good 150 feet from the podium."
0,[],0,[],64966,"The tone of the voice was warm, lyrical, intense; it swirled and flared like a flame and filled the air with melodious reverberations like a carillon."
0,[],0,[],64966,"Callas later recalled, ""I was made to sing when I was only five, and I hated it."""
0,[],0,[],64966,She was an esthetic phenomenon.
0,[],0,[],64966,"Sometimes, I actually wish I had her voice."""
0,[],0,[],64966,"Many critics praised her bel canto technique, wide-ranging voice and dramatic interpretations."
0,[],0,[],64966,"Born in Manhattan, New York City, to Greek immigrant parents, she was raised by an overbearing mother who had wanted a son."
0,[],0,[],64966,"Forced to deal with the exigencies of 1940s wartime poverty and with near-sightedness that left her nearly blind onstage, she endured struggles and scandal over the course of her career."
0,[],0,[],64966,"She notably underwent a mid-career weight loss, which might have contributed to her vocal decline and the premature end of her career."
0,[],0,[],64966,== Early life ==
0,[],0,[],64966,"This incident began the rivalry, which reached a fever pitch in the mid-1950s, at times even engulfing the two women themselves, who were said by their more fanatical followers to have engaged in verbal barbs in each other's direction."
0,[],0,[],64966,"Petros, distrustful of George, had warned his daughter, ""You will never be happy with him."
0,[],0,[],64966,"If you marry that man, I will never be able to help you""."
0,[],0,[],64966,"The family left for New York in July 1923, moving first into an apartment in the heavily ethnic Greek neighborhood of Astoria, Queens."
0,[],0,[],64966,"It was by any standards an amazing phenomenon, or rather it was a great talent that needed control, technical training and strict discipline in order to shine with all its brilliance."
0,[],0,[],64966,"""Photos and videos of Callas during her heavy era show a very upright posture with the shoulders relaxed and held back."
0,[],0,[],64966,"Of a television broadcast from May 1960 of a recital in Hamburg, The Opera Quarterly noted, ""[W]e [can] watch ... the constantly sinking, depressed chest and hear the resulting deterioration""."
0,[],0,[],64966,"Callas herself attributed her problems to a loss of confidence brought about by a loss of breath support, even though she does not make the connection between her weight and her breath support."
0,[],0,[],64966,"If I don't remember to get rid of the old air and re-engage the muscles, the breath starts stacking, and that's when you can't get your phrase, you crack high notes."
0,[],0,[],64966,Now it doesn't do that.
0,[],0,[],64966,"When I took a breath before, the weight would kick in and give it that extra Whhoomf!"
0,[],0,[],64966,"I have to remind myself, if my breath starts to stack."
0,[],0,[],64966,I have to remind myself to keep my ribs open.
0,[],0,[],64966,But I do have to think about it more now.
0,[],0,[],64966,"My diaphragm function, the way my throat feels, is not compromised in any way."
0,[],0,[],64966,Now I've got a different body—there's not as much of me around.
0,[],0,[],64966,"Much of what I did with my weight was very natural, vocally."
0,[],0,[],64966,Voigt herself explained how her dramatic weight loss affected her breathing and breath support:
0,[],0,[],64966,"What is noticeable, however—earlier this season in Verdi's La Forza del Destino and now in Tosca—is a marked thinning of quality at the very center of the instrument, together with a slight acidity and tightening of the tone that has definitely taken the youthful bloom off, especially at the top."
0,[],0,[],64966,Not that Voigt as yet exhibits any of Callas's technical problems: Her voice continues to be reliably supported and under control.
0,[],0,[],64966,"(Gente, October 1, 1977)"
0,[],0,[],64966,"The result was that I overstrained my voice, and that caused it to wobble."
0,[],0,[],64966,"My vocal cords were and still are in excellent condition, but my 'sound boxes' have not been working well even though I have been to all the doctors."
0,[],0,[],64966,"... Because of those organic complaints, I lost my courage and boldness."
0,[],0,[],64966,"Really skinny."""
0,[],0,[],64966,"Even for my first time here in Paris in 1958 when the show was broadcast through Eurovision, I was skinny."
0,[],0,[],64966,"My best recordings were made when I was skinny, and I say skinny, not slim, because I worked a lot and couldn't gain weight back; I became even too skinny ..."
0,[],0,[],64966,...
0,[],0,[],64966,"But she was singing the most difficult repertoire, the stuff that requires the most stamina, the most strength."
0,[],0,[],64966,I think this was the beginning of the end of this career.
0,[],0,[],64966,"She was obliged to give her best every night, and maybe she felt she wasn't [able] any more, and she lost confidence."
0,[],0,[],64966,"She was at the top of a career that a human being could desire, and she felt enormous responsibility."
0,[],0,[],64966,I think she only lost confidence.
0,[],0,[],64966,I don't think anything happened to her voice.
0,[],0,[],64966,"And at her performance of the same opera in London in 1957 (her first performance at Covent Garden after the weight loss), critics again felt her voice had changed for the better, that it had now supposedly become a more precise instrument, with a new focus."
0,[],0,[],64966,It was at this time that unsteady top notes first begin to appear.
0,[],0,[],64966,"""In recordings from 1954 (immediately after her 80-pound weight loss) and thereafter, ""not only would the instrument lose its warmth and become thin and acidulous, but the altitudinous passages would to her no longer come easily."""
0,[],0,[],64966,"The many top B's have a brilliant ring, and she handles the treacherous tessitura like an eager thoroughbred."
0,[],0,[],64966,"This continual change in posture has been cited as visual proof of a progressive loss of breath support.Commercial and bootleg recordings of Callas from the late 1940s to 1953—the period during which she sang the heaviest dramatic soprano roles—show no decline in the fabric of the voice, no loss in volume and no unsteadiness or shrinkage in the upper register."
0,[],0,[],64966,"If she were a Soubrette, it would never have been an issue."
0,[],0,[],64966,And you can't estimate the toll that emotional turmoil will take as well.
0,[],0,[],64966,"But if one uses the weight for support, and then it's suddenly gone and one doesn't develop another musculature for support, it can be very hard on the voice."
0,[],0,[],64966,I really think it was her weight loss that was so dramatic and so quick.
0,[],0,[],64966,"I have a theory about what caused her vocal decline, but it's more from watching her sing than from listening."
0,[],0,[],64966,The last great artist.
0,[],0,[],64966,In these aspects of bel canto she was supreme mistress of that art.
0,[],0,[],64966,They made me listen to the tape and I cried my eyes out.
0,[],0,[],64966,"I wanted to stop everything, to give up singing... Also now even though I don't like my voice, I've become able to accept it and to be detached and objective about it so I can say, ""Oh, that was really well sung,"" or ""It was nearly perfect."""
0,[],0,[],64966,It is very difficult to speak of the voice of Callas.
0,[],0,[],64966,Her voice was a very special instrument.
0,[],0,[],64966,"Something happens sometimes with string instruments—violin, viola, cello—where the first moment you listen to the sound of this instrument, the first feeling is a bit strange sometimes."
0,[],0,[],64966,"But after just a few minutes, when you get used to, when you become friends with this kind of sound, then the sound becomes a magical quality."
0,[],0,[],64966,This was Callas.
0,[],0,[],64966,"Callas's voice has been difficult to place in the modern vocal classification or Fach system, especially since in her prime, her repertoire contained the heaviest dramatic soprano roles as well as roles usually undertaken by the highest, lightest and most agile coloratura sopranos."
0,[],0,[],64966,I really hate listening to myself!
0,[],0,[],64966,"Most admirable of all her qualities, however, were her taste, elegance and deeply musical use of ornamentation in all its forms and complications, the weighting and length of every appoggiatura, the smooth incorporation of the turn in melodic lines, the accuracy and pacing of her trills, the seemingly inevitable timing of her portamentos, varying their curve with enchanting grace and meaning."
0,[],0,[],64966,There were unruly sections of their voices never fully under control.
0,[],0,[],64966,"That alone is an art."""
0,[],0,[],64966,There was a portion of the scale which differed from the rest in quality and remained to the last 'under a veil.'
0,[],0,[],64966,...out of these uncouth materials she had to compose her instrument and then to give it flexibility.
0,[],0,[],64966,"Her studies to acquire execution must have been tremendous; but the volubility and brilliancy, when acquired, gained a character of their own..."
0,[],0,[],64966,"There were a breadth, an expressiveness in her roulades, an evenness and solidity in her shake, which imparted to every passage a significance totally beyond the reach of lighter and more spontaneous singers..."
0,[],0,[],64966,"The best of her audience were held in thrall, without being able to analyze what made up the spell, what produced the effect—as soon as she opened her lips."
0,[],0,[],64966,I always felt I heard her saying something—it was never just singing notes.
0,[],0,[],64966,"In 1957, she described her early voice as: ""The timbre was dark, almost black—when I think of it, I think of thick molasses"", and in 1968 she added, ""They say I was not a true soprano, I was rather toward a mezzo""."
0,[],0,[],64966,That always floored me.
0,[],0,[],64966,"There were innumerable exquisite felicities—minuscule portamentos from one note to its nearest neighbor, or over widespread intervals—and changes of color that were pure magic."
0,[],0,[],64966,"I have to do it, but I don't like it at all because I don't like the kind of voice I have."
0,[],0,[],64966,"Callas herself did not like the sound of her own voice; in one of her last interviews, answering whether or not she was able to listen to her own voice, she replies,"
0,[],0,[],64966,"I was tiring myself, I was perspiring too much, and I was really working too hard."
0,[],0,[],64966,"And I wasn't really well, as in health; I couldn't move freely."
0,[],0,[],64966,"And then I was tired of playing a game, for instance playing this beautiful young woman, and I was heavy and uncomfortable to move around."
0,[],0,[],64966,"In any case, it was uncomfortable and I didn't like it."
0,[],0,[],64966,"So I felt now if I'm going to do things right—I've studied all my life to put things right musically, so why don't I diet and put myself into a certain condition where I'm presentable."
0,[],0,[],64966,In fact the essence of her art was refinement.
0,[],0,[],64966,"Callas stated that she lost the weight by eating a sensible low-calorie diet of mainly salads and chicken.Some believe that the loss of body mass made it more difficult for her to support her voice, triggering the vocal strain that became apparent later in the decade, while others believed the weight loss effected a newfound softness and femininity in her voice, as well as a greater confidence as a person and performer."
0,[],0,[],64966,"Suffering, delight, humility, hubris, despair, rhapsody—all this was musically appointed, through her use of the voice flying the text upon the notes."""
0,[],0,[],64966,Now she was not only supremely gifted both musically and dramatically—she was a beauty too.
0,[],0,[],64966,And her awareness of this invested with fresh magic every role she undertook.
0,[],0,[],64966,"Yes, but I don't like it."
0,[],0,[],64966,What it eventually did to her vocal and nervous stamina I am not prepared to say.
0,[],0,[],64966,== Voice ==
0,[],0,[],64966,=== The Callas sound ===
0,[],0,[],64966,Callas's voice was and remains controversial; it bothered and disturbed as many as it thrilled and inspired.
0,[],0,[],64966,"It lacked those elements which, in a singer's jargon, are described as velvet and varnish... yet I really believe that part of her appeal was precisely due to this fact."
0,[],0,[],64966,Why?
0,[],0,[],64966,"Because for all its natural lack of varnish, velvet and richness, this voice could acquire such distinctive colours and timbres as to be unforgettable."""
0,[],0,[],64966,"Callas was not, however, a realistic or verismo style actress: her physical acting was merely ""subsidiary to the heavy Kunst of developing the psychology of the roles under the supervision of the music, of singing the acting..."
0,[],0,[],64966,"Yet listen to her entrance in this performance and one encounters a rich, spinning sound, ravishing by any standard, capable of delicate dynamic nuance."
0,[],0,[],64966,=== The actress ===
0,[],0,[],64966,"A great ugly voice, in a way."""
0,[],0,[],64966,I only assert that she blossomed into an artist unique in her generation and outstanding in the whole range of vocal history.
0,[],0,[],64966,"I'm doing nothing special, you know."
0,[],0,[],64966,"Technically, not only did she have the capacity to perform the most difficult florid music effortlessly, but also she had the ability to use each ornament as an expressive device rather than for mere fireworks."
0,[],0,[],64966,"Whether in her florid singing or in her canto spianato, that is, in long held notes without ornamentation, her mezza voce could achieve such moving sweetness that the sound seemed to come from on high ..."
0,[],0,[],64966,"And such mastery means total freedom of choice in its use: not being a slave to one's abilities, but rather, being able to use them at will as a means to an end."""
0,[],0,[],64966,"""This combination of size, weight, range and agility was a source of amazement to Callas's own contemporaries."
0,[],0,[],64966,"One of the choristers present at her La Scala debut in I vespri siciliani recalled, ""My God!"
0,[],0,[],64966,"D'Amico adds, ""The essential virtue of Callas's technique consists of supreme mastery of an extraordinarily rich range of tone colour (that is, the fusion of dynamic range and timbre)."
0,[],0,[],64966,"And before the evening was over, she took a high E-flat."
0,[],0,[],64966,"I can still remember the effect of that note in the opera house—it was like a star!"""
0,[],0,[],64966,This was something really special.
0,[],0,[],64966,Fantastic absolutely!
0,[],0,[],64966,In certain areas of her range her voice also possessed a guttural quality.
0,[],0,[],64966,There was another troublesome spot ... between the middle and upper registers.
0,[],0,[],64966,"Here, too, around the treble F and G, there was often something in the sound itself which was not quite right, as though the voice were not functioning properly."
0,[],0,[],64966,=== The musician ===
0,[],0,[],64966,"Nothing disturbed me, nothing!"
0,[],0,[],64966,I bought everything that she offered me.
0,[],0,[],64966,Why?
0,[],0,[],64966,"Because all of her voices, her registers, she used how they should be used—just to tell us something!"
0,[],0,[],64966,Callas's own thoughts regarding music and singing can be found at Wikiquote.
0,[],0,[],64966,"Certainly no one could in honesty deny the harsh or ""squashed"" sounds, nor the wobble on the very high notes."
0,[],0,[],64966,== Artistry ==
0,[],0,[],64966,Both were brought to trial in their day.
0,[],0,[],64966,"This would occur in the most delicate and troublesome areas of a soprano's voice—for instance where the lower and middle registers merge, between G and A. I would go so far as to say that here her voice had such resonances as to make one think at times of a ventriloquist ... or else the voice could sound as though it were resonating in a rubber tube."
0,[],0,[],64966,"There is hardly a bar in the whole range of nineteenth-century music for high soprano that seriously tested her powers."""
0,[],0,[],64966,"Her chromatic runs, particularly downwards, were beautifully smooth and staccatos almost unfailingly accurate, even in the trickiest intervals."
0,[],0,[],64966,So I'm really not doing anything extraordinary.
0,[],0,[],64966,You wouldn't ask a pianist not to be able to play everything; he has to.
0,[],0,[],64966,"I was a very heavy voice, that is my nature, a dark voice shall we call it, and I was always kept on the light side."
0,[],0,[],64966,She always trained me to keep my voice limber.
0,[],0,[],64966,"In recitatives, she always knew which word to emphasize and which syllable in that word to bring out."
0,[],0,[],64966,The volume as such was average: neither small nor powerful.
0,[],0,[],64966,"But the penetration, allied to this incisive quality (which bordered on the ugly because it frequently contained an element of harshness) ensured that her voice could be clearly heard anywhere in the auditorium."""
0,[],0,[],64966,"In this aria, Callas uses more portamento, and in greater variety, than any other singer ... Callas is not creating ""effects"", as even her greatest rivals do."
0,[],0,[],64966,"And she took the big sound right up to the top."""
0,[],0,[],64966,"This is never a sloppy swoop, because its intention is as musically precise as it is in great string playing."
0,[],0,[],64966,"One of the vocal devices that create that chiaroscuro is a varying rate of vibrato; another is her portamento, the way she connects the voice from note to note, phrase to phrase, lifting and gliding."
0,[],0,[],64966,Part of the wonder in this performance is the chiaroscuro through her tone—the other side of not singing full-out all the way through.
0,[],0,[],64966,=== Vocal registers ===
0,[],0,[],64966,"Callas's voice was noted for its three distinct registers: Her low or chest register was extremely dark and almost baritonal in power, and she used this part of her voice for dramatic effect, often going into this register much higher on the scale than most sopranos."
0,[],0,[],64966,"Callas articulates all of the trills, and she binds them into the line more expressively than anyone else; they are not an ornament but a form of intensification."
0,[],0,[],64966,"Legge adds, ""Even in the most difficult fioriture there were no musical or technical difficulties in this part of the voice which she could not execute with astonishing, unostentatious ease."
0,[],0,[],64966,I was getting so heavy that even my vocalizing was getting heavy.
0,[],0,[],64966,"Subsequently, they began working on raising the tessitura of her voice and to lighten its timbre."
0,[],0,[],64966,"She adds,"
0,[],0,[],64966,"The result was ""somewhat dismaying, and she became rather silent."""
0,[],0,[],64966,"The singer who took the part of Marta, that new star in the Greek firmament, with a matchless depth of feeling, gave a theatrical interpretation well up to the standard of a tragic actress."
0,[],0,[],64966,=== The artist ===
0,[],0,[],64966,"If you take the trouble to really listen with your Soul and with your Ears—and I say 'Soul' and 'Ears' because the Mind must work, but not too much also—you will find every gesture there."
0,[],0,[],64966,...
0,[],0,[],64966,"Here she gave bud, blossom and fruit to that harmony of sound that also ennobled the art of the prima donna."
0,[],0,[],64966,"Callas proceeded to give a series of concerts around Greece, and then, against her teacher's advice, she returned to America to see her father and to further pursue her career."
0,[],0,[],64966,"Her secret is in her ability to transfer to the musical plane the suffering of the character she plays, the nostalgic longing for lost happiness, the anxious fluctuation between hope and despair, between pride and supplication, between irony and generosity, which in the end dissolve into a superhuman inner pain."
0,[],0,[],64966,"Callas considered her Greek career as the foundation of her musical and dramatic upbringing, saying, ""When I got to the big career, there were no surprises for me."""
0,[],0,[],64966,"She was right in turning it down—it was frankly a beginner's contract."""
0,[],0,[],64966,The composer has already seen to that.
0,[],0,[],64966,"When one wants to find a gesture, when you want to find how to act onstage, all you have to do is listen to the music."
0,[],0,[],64966,"He later recalled the young Callas as being ""amazing—so strong physically and spiritually; so certain of her future."
0,[],0,[],64966,"He didn't know what he was singing, but she knew."
0,[],0,[],64966,"But she was capable of standing 10 minutes without moving a hand or finger, compelling everyone to look at her."""
0,[],0,[],64966,== Main operatic career ==
0,[],0,[],64966,I don't think she did more than 20 gestures in a performance.
0,[],0,[],64966,"The most diverse and opposite of sentiments, cruel deceptions, ambitious desires, burning tenderness, grievous sacrifices, all the torments of the heart, acquire in her singing that mysterious truth, I would like to say, that psychological sonority, which is the primary attraction of opera."
0,[],0,[],64966,A model student.
0,[],0,[],64966,"Fanatical, uncompromising, dedicated to her studies heart and soul."
0,[],0,[],64966,Her progress was phenomenal.
0,[],0,[],64966,She studied five or six hours a day.
0,[],0,[],64966,"...Within six months, she was singing the most difficult arias in the international opera repertoire with the utmost musicality."
0,[],0,[],64966,"had a French method, which was placing the voice in the nose, rather nasal... and I had the problem of not having low chest tones, which is essential in bel canto... And that's where I learned my chest tones."
0,[],0,[],64966,One move of her hand was more than another artist could do in a whole act.
0,[],0,[],64966,"As a young girl—thirteen years old—I was immediately thrown into her arms, meaning that I learned the secrets, the ways of this bel canto, which of course as you well know, is not just beautiful singing."
0,[],0,[],64966,"It is a very hard training; it is a sort of a strait-jacket that you're supposed to put on, whether you like it or not."
0,[],0,[],64966,"You have to learn to read, to write, to form your sentences, how far you can go, fall, hurt yourself, put yourself back on your feet continuously."
0,[],0,[],64966,"It is a method of keeping the voice light and flexible and pushing the instrument into a certain zone where it might not be too large in sound, but penetrating."
0,[],0,[],64966,"And teaching the scales, trills, all the bel canto embellishments, which is a whole vast language of its own."
0,[],0,[],64966,"Callas herself said that she would go to ""the conservatoire at 10 in the morning and leave with the last pupil ... devouring music"" for 10 hours a day."
0,[],0,[],64966,"When asked by her teacher why she did this, her answer was that even ""with the least talented pupil, he can teach you something that you, the most talented, might not be able to do."""
0,[],0,[],64966,== Early operatic career in Greece ==
0,[],0,[],64966,"Giulini believes, ""If melodrama is the ideal unity of the trilogy of words, music, and action, it is impossible to imagine an artist in whom these three elements were more together than Callas."""
0,[],0,[],64966,"They were literally defects of her voice; she bent them into advantages of her singing."""
0,[],0,[],64966,"Only that which transpired on stage was truth, life itself."""
0,[],0,[],64966,"They married in 1949, and he assumed control of her career until 1959, when the marriage dissolved."
0,[],0,[],64966,Her gestures were not many...
0,[],0,[],64966,"Everything was very paced, proportioned, classical, precise... She was extremely powerful but extremely stylized."
0,[],0,[],64966,"In La traviata, everything would slope down; everything indicated sickness, fatigue, softness."
0,[],0,[],64966,Her big features matched its grandiloquence and spoke volumes from a distance.
0,[],0,[],64966,Callas had the perfect face for it.
0,[],0,[],64966,The two had sung together for the first time the year previously in Rome in a production of Norma.
0,[],0,[],64966,"The two collaborated several more times at La Scala, singing opposite each other in productions of Fedora (1956), Il pirata (1958) and Poliuto (1960)."
0,[],0,[],64966,"Callas made her South American debut in Buenos Aires on May 20, 1949, during the European summer opera recess."
0,[],0,[],64966,These were her only appearances on this world-renowned stage.
0,[],0,[],64966,Because she could say everything only with her voice!
0,[],0,[],64966,"She further consolidated this company's standing when, in 1958, she gave ""a towering performance as Violetta in La traviata, and that same year, in her only American performances of Medea, gave an interpretation of the title role worthy of Euripides."
0,[],0,[],64966,She found all she needed in the notes.
0,[],0,[],64966,Callas was not one of them.
0,[],0,[],64966,"In the throes of operatic passion plenty of singers snarl, growl, whine, and shriek."
0,[],0,[],64966,"Callas and the London public had what she herself called ""a love affair"", and she returned to the Royal Opera House in 1953, 1957, 1958, 1959, and 1964 to 1965."
0,[],0,[],64966,== Weight loss ==
0,[],0,[],64966,People say that Callas would not hesitate to distort a vocal line for dramatic effect.
0,[],0,[],64966,It flowed also from irreproachable musicianship.
0,[],0,[],64966,"She was eminently capable of the grand gesture; still, judging strictly from the evidence of her recordings, we know (and her few existing film clips confirm) that her power flowed not from excess but from unbroken concentration, unfaltering truth in the moment."
0,[],0,[],64966,"I can imagine everything, I can see everything in front of my eye."""
0,[],0,[],64966,=== Important debuts ===
0,[],0,[],64966,"Her arms would move as if they had no bones, like the great ballerinas."
0,[],0,[],64966,"She sight-read the opera's second act for Serafin, who praised her for knowing the role so well, whereupon she admitted to having bluffed and having sight-read the music."
0,[],0,[],64966,Serafin thereafter served as Callas's mentor and supporter.
0,[],0,[],64966,"She'd never make a soft gesture; even the walk she used was like a tiger's walk."""
0,[],0,[],64966,"In Medea, everything was angular."
0,[],0,[],64966,"He taught me the depth of music, the justification of music."
0,[],0,[],64966,"That's where I really really drank all I could from this man""."
0,[],0,[],64966,=== I puritani and path to bel canto ===
0,[],0,[],64966,The great turning point in Callas's career occurred in Venice in 1949.
0,[],0,[],64966,"Her interpretation also has a humanity, warmth and expressiveness that one would search for in vain in the fragile, pellucid coldness of other Elviras."""
0,[],0,[],64966,You need to be familiar with opera to realize the size of her achievement.
0,[],0,[],64966,"She opened a new door for us, for all the singers in the world, a door that had been closed."
0,[],0,[],64966,Behind it was sleeping not only great music but great idea of interpretation.
0,[],0,[],64966,"She has given us the chance, those who follow her, to do things that were hardly possible before her."
0,[],0,[],64966,It is not right.
0,[],0,[],64966,I am much smaller than Callas.
0,[],0,[],64966,The term seems odd for a performer whose imagination and means of expression were so prodigious.
0,[],0,[],64966,"I never lost my voice, but I lost strength in my diaphragm."
0,[],0,[],64966,108697).
0,[],0,[],64966,"The official naming citation was published by the Minor Planet Center on January 31, 2018 (M.P.C."
0,[],0,[],64966,"These halls heard for the first time the musical notes of her voice, a voice which has conquered the world."
0,[],0,[],64966,"Her image is shown in the obverse of the coin, while on the reverse the National Emblem of Greece with her signature is depicted."
0,[],0,[],64966,"In the same year, she was voted the greatest soprano of all time by BBC Music Magazine."
0,[],0,[],64966,"It depicted the last months of Callas's life, when she was seduced into the making of a movie of Carmen, lip-synching to her 1964 recording of that opera."
0,[],0,[],64966,"In 1997, she was featured as one of 18 significant historical figures in Apple Inc.'s Think different advertisement."
0,[],0,[],64966,"To this great interpreter of universal language of music, with gratitude."""
0,[],0,[],64966,"song ""E-Bow the Letter"" from the album New Adventures in Hi-Fi and released as a single on August 27, 1996."
0,[],0,[],64966,"In 2014, Warner Classics (formerly EMI Classics) released the Maria Callas Remastered Edition, consisting of her complete studio recordings totaling 39 albums in a boxed set remastered at Abbey Road Studios in 24-bit/96 kHz digital sound from original master tapes."
0,[],0,[],64966,Live performances are typically available on multiple labels.
0,[],0,[],64966,All recordings are in mono unless otherwise indicated.
0,[],0,[],64966,Other popular musicians have paid tribute to Callas in their music:
